run_label,paper_model_label,condition,aegis_decision_ms
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,22.427
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.419
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,27.285
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,21.653
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.812
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.047
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,25.887
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,21.95
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.728
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,28.173
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.782
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,20.951
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,21.697
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,22.58
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,29.179
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,25.17
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.918
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.64
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,22.897
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,22.114
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,24.379
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.023
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.255
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,25.814
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.929
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,29.035
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.266
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,21.661
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,26.87
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.989
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,23.711
frontier_temp0,frontier_model_a,aegis_governed_mesh_agent,25.411
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,58.51
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.264
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.257
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.621
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,24.185
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,22.429
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.385
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.748
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.469
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,22.025
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,27.656
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,26.545
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.307
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,20.631
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,21.051
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,20.594
frontier_temp07,frontier_model_a,aegis_governed_mesh_agent,22.019
